valid_time,latitude,longitude,tp,number,expver,location
11-09-2015 06:00,12.75,77.75,9.54E-07,0,1,bangalore
11-09-2015 12:00,13,77.5,0,0,1,bangalore
11-09-2015 12:00,13,77.75,0,0,1,bangalore
11-09-2015 12:00,12.75,77.5,0,0,1,bangalore
11-09-2015 12:00,12.75,77.75,0,0,1,bangalore
11-09-2015 18:00,13,77.5,0,0,1,bangalore
11-09-2015 18:00,13,77.75,2.05E-05,0,1,bangalore
11-09-2015 18:00,12.75,77.5,4.77E-07,0,1,bangalore
11-09-2015 18:00,12.75,77.75,4.77E-07,0,1,bangalore
12-09-2015 00:00,13,77.5,0,0,1,bangalore
12-09-2015 00:00,13,77.75,0,0,1,bangalore
12-09-2015 00:00,12.75,77.5,0,0,1,bangalore
12-09-2015 00:00,12.75,77.75,0,0,1,bangalore
12-09-2015 06:00,13,77.5,9.54E-07,0,1,bangalore
12-09-2015 06:00,13,77.75,0,0,1,bangalore
12-09-2015 06:00,12.75,77.5,1.43E-06,0,1,bangalore
12-09-2015 06:00,12.75,77.75,4.77E-07,0,1,bangalore
12-09-2015 12:00,13,77.5,0,0,1,bangalore
12-09-2015 12:00,13,77.75,0,0,1,bangalore
12-09-2015 12:00,12.75,77.5,0,0,1,bangalore
12-09-2015 12:00,12.75,77.75,0,0,1,bangalore
12-09-2015 18:00,13,77.5,0,0,1,bangalore
12-09-2015 18:00,13,77.75,0,0,1,bangalore
12-09-2015 18:00,12.75,77.5,0,0,1,bangalore
12-09-2015 18:00,12.75,77.75,0,0,1,bangalore
13-09-2015 00:00,13,77.5,0,0,1,bangalore
13-09-2015 00:00,13,77.75,0,0,1,bangalore
13-09-2015 00:00,12.75,77.5,0,0,1,bangalore
13-09-2015 00:00,12.75,77.75,0,0,1,bangalore
13-09-2015 06:00,13,77.5,3.34E-06,0,1,bangalore
13-09-2015 06:00,13,77.75,0,0,1,bangalore
13-09-2015 06:00,12.75,77.5,5.72E-06,0,1,bangalore
13-09-2015 06:00,12.75,77.75,0,0,1,bangalore
13-09-2015 12:00,13,77.5,0,0,1,bangalore
13-09-2015 12:00,13,77.75,0,0,1,bangalore
13-09-2015 12:00,12.75,77.5,0,0,1,bangalore
13-09-2015 12:00,12.75,77.75,0,0,1,bangalore
13-09-2015 18:00,13,77.5,0,0,1,bangalore
13-09-2015 18:00,13,77.75,0,0,1,bangalore
13-09-2015 18:00,12.75,77.5,0,0,1,bangalore
13-09-2015 18:00,12.75,77.75,0,0,1,bangalore
14-09-2015 00:00,13,77.5,0,0,1,bangalore
14-09-2015 00:00,13,77.75,0,0,1,bangalore
14-09-2015 00:00,12.75,77.5,9.54E-07,0,1,bangalore
14-09-2015 00:00,12.75,77.75,4.77E-07,0,1,bangalore
14-09-2015 06:00,13,77.5,6.68E-05,0,1,bangalore
14-09-2015 06:00,13,77.75,5.44E-05,0,1,bangalore
14-09-2015 06:00,12.75,77.5,6.39E-05,0,1,bangalore
14-09-2015 06:00,12.75,77.75,5.58E-05,0,1,bangalore
14-09-2015 12:00,13,77.5,8.58E-06,0,1,bangalore
14-09-2015 12:00,13,77.75,3.81E-06,0,1,bangalore
14-09-2015 12:00,12.75,77.5,2.86E-06,0,1,bangalore
14-09-2015 12:00,12.75,77.75,0,0,1,bangalore
14-09-2015 18:00,13,77.5,0,0,1,bangalore
14-09-2015 18:00,13,77.75,0,0,1,bangalore
14-09-2015 18:00,12.75,77.5,0,0,1,bangalore
14-09-2015 18:00,12.75,77.75,0,0,1,bangalore
15-09-2015 00:00,13,77.5,4.29E-06,0,1,bangalore
15-09-2015 00:00,13,77.75,0,0,1,bangalore
15-09-2015 00:00,12.75,77.5,7.15E-06,0,1,bangalore
15-09-2015 00:00,12.75,77.75,0,0,1,bangalore
15-09-2015 06:00,13,77.5,4.29E-05,0,1,bangalore
15-09-2015 06:00,13,77.75,2.72E-05,0,1,bangalore
15-09-2015 06:00,12.75,77.5,2.00E-05,0,1,bangalore
15-09-2015 06:00,12.75,77.75,7.63E-06,0,1,bangalore
15-09-2015 12:00,13,77.5,2.43E-05,0,1,bangalore
15-09-2015 12:00,13,77.75,2.00E-05,0,1,bangalore
15-09-2015 12:00,12.75,77.5,1.43E-06,0,1,bangalore
15-09-2015 12:00,12.75,77.75,4.77E-07,0,1,bangalore
15-09-2015 18:00,13,77.5,9.54E-07,0,1,bangalore
15-09-2015 18:00,13,77.75,4.77E-07,0,1,bangalore
15-09-2015 18:00,12.75,77.5,4.77E-07,0,1,bangalore
15-09-2015 18:00,12.75,77.75,0,0,1,bangalore
16-09-2015 00:00,13,77.5,4.77E-07,0,1,bangalore
16-09-2015 00:00,13,77.75,2.38E-06,0,1,bangalore
16-09-2015 00:00,12.75,77.5,4.77E-07,0,1,bangalore
16-09-2015 00:00,12.75,77.75,4.77E-07,0,1,bangalore
16-09-2015 06:00,13,77.5,0.000179291,0,1,bangalore
16-09-2015 06:00,13,77.75,5.48E-05,0,1,bangalore
16-09-2015 06:00,12.75,77.5,0.000219345,0,1,bangalore
16-09-2015 06:00,12.75,77.75,8.49E-05,0,1,bangalore
16-09-2015 12:00,13,77.5,0.000572681,0,1,bangalore
16-09-2015 12:00,13,77.75,0.000457287,0,1,bangalore
16-09-2015 12:00,12.75,77.5,0.000702858,0,1,bangalore
16-09-2015 12:00,12.75,77.75,0.000689507,0,1,bangalore
16-09-2015 18:00,13,77.5,0,0,1,bangalore
16-09-2015 18:00,13,77.75,0,0,1,bangalore
16-09-2015 18:00,12.75,77.5,0,0,1,bangalore
16-09-2015 18:00,12.75,77.75,0,0,1,bangalore
17-09-2015 00:00,13,77.5,0,0,1,bangalore
17-09-2015 00:00,13,77.75,0,0,1,bangalore
17-09-2015 00:00,12.75,77.5,0,0,1,bangalore
17-09-2015 00:00,12.75,77.75,0,0,1,bangalore
17-09-2015 06:00,13,77.5,0,0,1,bangalore
17-09-2015 06:00,13,77.75,0,0,1,bangalore
17-09-2015 06:00,12.75,77.5,3.34E-06,0,1,bangalore
17-09-2015 06:00,12.75,77.75,3.34E-06,0,1,bangalore
17-09-2015 12:00,13,77.5,0,0,1,bangalore
17-09-2015 12:00,13,77.75,0,0,1,bangalore
17-09-2015 12:00,12.75,77.5,0,0,1,bangalore
17-09-2015 12:00,12.75,77.75,0,0,1,bangalore
17-09-2015 18:00,13,77.5,0,0,1,bangalore
17-09-2015 18:00,13,77.75,0,0,1,bangalore
17-09-2015 18:00,12.75,77.5,0,0,1,bangalore
17-09-2015 18:00,12.75,77.75,0,0,1,bangalore
18-09-2015 00:00,13,77.5,0,0,1,bangalore
18-09-2015 00:00,13,77.75,0,0,1,bangalore
18-09-2015 00:00,12.75,77.5,0,0,1,bangalore
18-09-2015 00:00,12.75,77.75,0,0,1,bangalore
18-09-2015 06:00,13,77.5,6.20E-06,0,1,bangalore
18-09-2015 06:00,13,77.75,3.81E-06,0,1,bangalore
18-09-2015 06:00,12.75,77.5,3.34E-06,0,1,bangalore
18-09-2015 06:00,12.75,77.75,9.54E-07,0,1,bangalore
18-09-2015 12:00,13,77.5,0,0,1,bangalore
18-09-2015 12:00,13,77.75,0,0,1,bangalore
18-09-2015 12:00,12.75,77.5,0,0,1,bangalore
18-09-2015 12:00,12.75,77.75,0,0,1,bangalore
18-09-2015 18:00,13,77.5,0,0,1,bangalore
18-09-2015 18:00,13,77.75,0,0,1,bangalore
18-09-2015 18:00,12.75,77.5,0,0,1,bangalore
18-09-2015 18:00,12.75,77.75,0,0,1,bangalore
19-09-2015 00:00,13,77.5,1.43E-06,0,1,bangalore
19-09-2015 00:00,13,77.75,0,0,1,bangalore
19-09-2015 00:00,12.75,77.5,2.38E-06,0,1,bangalore
19-09-2015 00:00,12.75,77.75,4.77E-07,0,1,bangalore
19-09-2015 06:00,13,77.5,7.34E-05,0,1,bangalore
19-09-2015 06:00,13,77.75,7.34E-05,0,1,bangalore
19-09-2015 06:00,12.75,77.5,0,0,1,bangalore
19-09-2015 06:00,12.75,77.75,0,0,1,bangalore
19-09-2015 12:00,13,77.5,3.05E-05,0,1,bangalore
19-09-2015 12:00,13,77.75,4.34E-05,0,1,bangalore
19-09-2015 12:00,12.75,77.5,2.38E-06,0,1,bangalore
19-09-2015 12:00,12.75,77.75,2.38E-06,0,1,bangalore
19-09-2015 18:00,13,77.5,0.000257492,0,1,bangalore
19-09-2015 18:00,13,77.75,1.24E-05,0,1,bangalore
19-09-2015 18:00,12.75,77.5,1.91E-06,0,1,bangalore
19-09-2015 18:00,12.75,77.75,4.77E-07,0,1,bangalore
20-09-2015 00:00,13,77.5,0,0,1,bangalore
20-09-2015 00:00,13,77.75,0,0,1,bangalore
20-09-2015 00:00,12.75,77.5,0,0,1,bangalore
20-09-2015 00:00,12.75,77.75,0,0,1,bangalore
20-09-2015 06:00,13,77.5,2.15E-05,0,1,bangalore
20-09-2015 06:00,13,77.75,1.67E-05,0,1,bangalore
20-09-2015 06:00,12.75,77.5,2.81E-05,0,1,bangalore
20-09-2015 06:00,12.75,77.75,2.10E-05,0,1,bangalore
20-09-2015 12:00,13,77.5,5.39E-05,0,1,bangalore
20-09-2015 12:00,13,77.75,6.06E-05,0,1,bangalore
20-09-2015 12:00,12.75,77.5,3.00E-05,0,1,bangalore
20-09-2015 12:00,12.75,77.75,4.29E-05,0,1,bangalore
20-09-2015 18:00,13,77.5,0,0,1,bangalore
20-09-2015 18:00,13,77.75,0,0,1,bangalore
20-09-2015 18:00,12.75,77.5,0,0,1,bangalore
20-09-2015 18:00,12.75,77.75,0,0,1,bangalore
21-09-2015 00:00,13,77.5,1.91E-06,0,1,bangalore
21-09-2015 00:00,13,77.75,1.91E-06,0,1,bangalore
21-09-2015 00:00,12.75,77.5,9.54E-07,0,1,bangalore
21-09-2015 00:00,12.75,77.75,0,0,1,bangalore
21-09-2015 06:00,13,77.5,0,0,1,bangalore
21-09-2015 06:00,13,77.75,0,0,1,bangalore
21-09-2015 06:00,12.75,77.5,0,0,1,bangalore
21-09-2015 06:00,12.75,77.75,0,0,1,bangalore
21-09-2015 12:00,13,77.5,0,0,1,bangalore
21-09-2015 12:00,13,77.75,0,0,1,bangalore
21-09-2015 12:00,12.75,77.5,0,0,1,bangalore
21-09-2015 12:00,12.75,77.75,0,0,1,bangalore
21-09-2015 18:00,13,77.5,0,0,1,bangalore
21-09-2015 18:00,13,77.75,0,0,1,bangalore
21-09-2015 18:00,12.75,77.5,0,0,1,bangalore
21-09-2015 18:00,12.75,77.75,0,0,1,bangalore
22-09-2015 00:00,13,77.5,0,0,1,bangalore
22-09-2015 00:00,13,77.75,0,0,1,bangalore
22-09-2015 00:00,12.75,77.5,0,0,1,bangalore
22-09-2015 00:00,12.75,77.75,0,0,1,bangalore
22-09-2015 06:00,13,77.5,0,0,1,bangalore
22-09-2015 06:00,13,77.75,1.43E-06,0,1,bangalore
22-09-2015 06:00,12.75,77.5,0,0,1,bangalore
22-09-2015 06:00,12.75,77.75,1.91E-06,0,1,bangalore
22-09-2015 12:00,13,77.5,0,0,1,bangalore
22-09-2015 12:00,13,77.75,0,0,1,bangalore
22-09-2015 12:00,12.75,77.5,0,0,1,bangalore
22-09-2015 12:00,12.75,77.75,0,0,1,bangalore
22-09-2015 18:00,13,77.5,0,0,1,bangalore
22-09-2015 18:00,13,77.75,0,0,1,bangalore
22-09-2015 18:00,12.75,77.5,0,0,1,bangalore
22-09-2015 18:00,12.75,77.75,0,0,1,bangalore
23-09-2015 00:00,13,77.5,0,0,1,bangalore
23-09-2015 00:00,13,77.75,0,0,1,bangalore
23-09-2015 00:00,12.75,77.5,0,0,1,bangalore
23-09-2015 00:00,12.75,77.75,0,0,1,bangalore
23-09-2015 06:00,13,77.5,0,0,1,bangalore
23-09-2015 06:00,13,77.75,0,0,1,bangalore
23-09-2015 06:00,12.75,77.5,0,0,1,bangalore
23-09-2015 06:00,12.75,77.75,0,0,1,bangalore
23-09-2015 12:00,13,77.5,3.34E-06,0,1,bangalore
23-09-2015 12:00,13,77.75,4.77E-07,0,1,bangalore
23-09-2015 12:00,12.75,77.5,1.38E-05,0,1,bangalore
23-09-2015 12:00,12.75,77.75,8.58E-06,0,1,bangalore
23-09-2015 18:00,13,77.5,2.38E-05,0,1,bangalore
23-09-2015 18:00,13,77.75,2.57E-05,0,1,bangalore
23-09-2015 18:00,12.75,77.5,4.77E-06,0,1,bangalore
23-09-2015 18:00,12.75,77.75,4.77E-07,0,1,bangalore
24-09-2015 00:00,13,77.5,0,0,1,bangalore
24-09-2015 00:00,13,77.75,9.54E-07,0,1,bangalore
24-09-2015 00:00,12.75,77.5,6.20E-06,0,1,bangalore
24-09-2015 00:00,12.75,77.75,8.58E-06,0,1,bangalore
24-09-2015 06:00,13,77.5,3.05E-05,0,1,bangalore
24-09-2015 06:00,13,77.75,2.96E-05,0,1,bangalore
24-09-2015 06:00,12.75,77.5,2.19E-05,0,1,bangalore
24-09-2015 06:00,12.75,77.75,2.10E-05,0,1,bangalore
24-09-2015 12:00,13,77.5,0.00159359,0,1,bangalore
24-09-2015 12:00,13,77.75,0.000870228,0,1,bangalore
24-09-2015 12:00,12.75,77.5,0.003375053,0,1,bangalore
24-09-2015 12:00,12.75,77.75,0.002407551,0,1,bangalore
24-09-2015 18:00,13,77.5,0.001119614,0,1,bangalore
24-09-2015 18:00,13,77.75,0.000699997,0,1,bangalore
24-09-2015 18:00,12.75,77.5,0.000478745,0,1,bangalore
24-09-2015 18:00,12.75,77.75,0.000338554,0,1,bangalore
25-09-2015 00:00,13,77.5,0,0,1,bangalore
25-09-2015 00:00,13,77.75,0,0,1,bangalore
25-09-2015 00:00,12.75,77.5,0,0,1,bangalore
25-09-2015 00:00,12.75,77.75,0,0,1,bangalore
25-09-2015 06:00,13,77.5,2.10E-05,0,1,bangalore
25-09-2015 06:00,13,77.75,5.87E-05,0,1,bangalore
25-09-2015 06:00,12.75,77.5,2.00E-05,0,1,bangalore
25-09-2015 06:00,12.75,77.75,3.19E-05,0,1,bangalore
25-09-2015 12:00,13,77.5,0.001207352,0,1,bangalore
25-09-2015 12:00,13,77.75,0.001670361,0,1,bangalore
25-09-2015 12:00,12.75,77.5,0.000905037,0,1,bangalore
25-09-2015 12:00,12.75,77.75,0.001884937,0,1,bangalore
25-09-2015 18:00,13,77.5,0.001410484,0,1,bangalore
25-09-2015 18:00,13,77.75,0.002264977,0,1,bangalore
25-09-2015 18:00,12.75,77.5,9.25E-05,0,1,bangalore
25-09-2015 18:00,12.75,77.75,0.000922203,0,1,bangalore
26-09-2015 00:00,13,77.5,0,0,1,bangalore
26-09-2015 00:00,13,77.75,0,0,1,bangalore
26-09-2015 00:00,12.75,77.5,0,0,1,bangalore
26-09-2015 00:00,12.75,77.75,0,0,1,bangalore
26-09-2015 06:00,13,77.5,0.00011301,0,1,bangalore
26-09-2015 06:00,13,77.75,5.15E-05,0,1,bangalore
26-09-2015 06:00,12.75,77.5,0.000264168,0,1,bangalore
26-09-2015 06:00,12.75,77.75,0.000155449,0,1,bangalore
26-09-2015 12:00,13,77.5,0.000249863,0,1,bangalore
26-09-2015 12:00,13,77.75,0.000131607,0,1,bangalore
26-09-2015 12:00,12.75,77.5,0.000509262,0,1,bangalore
26-09-2015 12:00,12.75,77.75,0.000495911,0,1,bangalore
26-09-2015 18:00,13,77.5,0.000292778,0,1,bangalore
26-09-2015 18:00,13,77.75,0.000561714,0,1,bangalore
26-09-2015 18:00,12.75,77.5,0.000101089,0,1,bangalore
26-09-2015 18:00,12.75,77.75,0.000252724,0,1,bangalore
27-09-2015 00:00,13,77.5,0,0,1,bangalore
27-09-2015 00:00,13,77.75,0,0,1,bangalore
27-09-2015 00:00,12.75,77.5,0,0,1,bangalore
27-09-2015 00:00,12.75,77.75,0,0,1,bangalore
27-09-2015 06:00,13,77.5,6.96E-05,0,1,bangalore
27-09-2015 06:00,13,77.75,7.20E-05,0,1,bangalore
27-09-2015 06:00,12.75,77.5,3.91E-05,0,1,bangalore
27-09-2015 06:00,12.75,77.75,4.91E-05,0,1,bangalore
27-09-2015 12:00,13,77.5,0.001543999,0,1,bangalore
27-09-2015 12:00,13,77.75,0.002662659,0,1,bangalore
27-09-2015 12:00,12.75,77.5,0.000326633,0,1,bangalore
27-09-2015 12:00,12.75,77.75,0.00128746,0,1,bangalore
27-09-2015 18:00,13,77.5,0.00014019,0,1,bangalore
27-09-2015 18:00,13,77.75,0.000128746,0,1,bangalore
27-09-2015 18:00,12.75,77.5,9.82E-05,0,1,bangalore
27-09-2015 18:00,12.75,77.75,0.000115395,0,1,bangalore
28-09-2015 00:00,13,77.5,0,0,1,bangalore
28-09-2015 00:00,13,77.75,0,0,1,bangalore
28-09-2015 00:00,12.75,77.5,1.43E-06,0,1,bangalore
28-09-2015 00:00,12.75,77.75,1.43E-06,0,1,bangalore
28-09-2015 06:00,13,77.5,0.000198841,0,1,bangalore
28-09-2015 06:00,13,77.75,0.000190258,0,1,bangalore
28-09-2015 06:00,12.75,77.5,0.000196457,0,1,bangalore
28-09-2015 06:00,12.75,77.75,0.000123501,0,1,bangalore
28-09-2015 12:00,13,77.5,0.000174999,0,1,bangalore
28-09-2015 12:00,13,77.75,0.000243187,0,1,bangalore
28-09-2015 12:00,12.75,77.5,0.000827789,0,1,bangalore
28-09-2015 12:00,12.75,77.75,0.000850678,0,1,bangalore
28-09-2015 18:00,13,77.5,5.44E-05,0,1,bangalore
28-09-2015 18:00,13,77.75,4.10E-05,0,1,bangalore
28-09-2015 18:00,12.75,77.5,3.91E-05,0,1,bangalore
28-09-2015 18:00,12.75,77.75,4.48E-05,0,1,bangalore
29-09-2015 00:00,13,77.5,0,0,1,bangalore
29-09-2015 00:00,13,77.75,0,0,1,bangalore
29-09-2015 00:00,12.75,77.5,0,0,1,bangalore
29-09-2015 00:00,12.75,77.75,0,0,1,bangalore
29-09-2015 06:00,13,77.5,0.000174522,0,1,bangalore
29-09-2015 06:00,13,77.75,0.000191689,0,1,bangalore
29-09-2015 06:00,12.75,77.5,0.000133991,0,1,bangalore
29-09-2015 06:00,12.75,77.75,0.000121117,0,1,bangalore
29-09-2015 12:00,13,77.5,0.000244141,0,1,bangalore
29-09-2015 12:00,13,77.75,0.000115395,0,1,bangalore
29-09-2015 12:00,12.75,77.5,0.000144005,0,1,bangalore
29-09-2015 12:00,12.75,77.75,7.72E-05,0,1,bangalore
29-09-2015 18:00,13,77.5,7.10E-05,0,1,bangalore
29-09-2015 18:00,13,77.75,3.10E-05,0,1,bangalore
29-09-2015 18:00,12.75,77.5,9.16E-05,0,1,bangalore
29-09-2015 18:00,12.75,77.75,3.29E-05,0,1,bangalore
30-09-2015 00:00,13,77.5,0,0,1,bangalore
30-09-2015 00:00,13,77.75,0,0,1,bangalore
30-09-2015 00:00,12.75,77.5,0.000198364,0,1,bangalore
30-09-2015 00:00,12.75,77.75,0.000198364,0,1,bangalore
30-09-2015 06:00,13,77.5,0.00012064,0,1,bangalore
30-09-2015 06:00,13,77.75,9.73E-05,0,1,bangalore
30-09-2015 06:00,12.75,77.5,0.000153065,0,1,bangalore
30-09-2015 06:00,12.75,77.75,0.00012064,0,1,bangalore
30-09-2015 12:00,13,77.5,8.77E-05,0,1,bangalore
30-09-2015 12:00,13,77.75,2.43E-05,0,1,bangalore
30-09-2015 12:00,12.75,77.5,0.00079298,0,1,bangalore
30-09-2015 12:00,12.75,77.75,0.000758648,0,1,bangalore
30-09-2015 18:00,13,77.5,9.01E-05,0,1,bangalore
30-09-2015 18:00,13,77.75,2.62E-05,0,1,bangalore
30-09-2015 18:00,12.75,77.5,0.000151157,0,1,bangalore
30-09-2015 18:00,12.75,77.75,6.63E-05,0,1,bangalore
01-10-2015 00:00,13,77.5,4.29E-06,0,1,bangalore
01-10-2015 00:00,13,77.75,1.43E-06,0,1,bangalore
01-10-2015 00:00,12.75,77.5,6.68E-06,0,1,bangalore
01-10-2015 00:00,12.75,77.75,1.91E-06,0,1,bangalore
01-10-2015 06:00,13,77.5,0.000112534,0,1,bangalore
01-10-2015 06:00,13,77.75,0.000165463,0,1,bangalore
01-10-2015 06:00,12.75,77.5,0.000152588,0,1,bangalore
01-10-2015 06:00,12.75,77.75,0.000201702,0,1,bangalore
01-10-2015 12:00,13,77.5,0.000792503,0,1,bangalore
01-10-2015 12:00,13,77.75,5.20E-05,0,1,bangalore
01-10-2015 12:00,12.75,77.5,0.001528263,0,1,bangalore
01-10-2015 12:00,12.75,77.75,0.000378132,0,1,bangalore
01-10-2015 18:00,13,77.5,6.39E-05,0,1,bangalore
01-10-2015 18:00,13,77.75,4.10E-05,0,1,bangalore
01-10-2015 18:00,12.75,77.5,2.00E-05,0,1,bangalore
01-10-2015 18:00,12.75,77.75,5.72E-06,0,1,bangalore
02-10-2015 00:00,13,77.5,3.81E-06,0,1,bangalore
02-10-2015 00:00,13,77.75,3.81E-06,0,1,bangalore
02-10-2015 00:00,12.75,77.5,1.34E-05,0,1,bangalore
02-10-2015 00:00,12.75,77.75,1.53E-05,0,1,bangalore
02-10-2015 06:00,13,77.5,0.000117779,0,1,bangalore
02-10-2015 06:00,13,77.75,0.000100613,0,1,bangalore
02-10-2015 06:00,12.75,77.5,7.68E-05,0,1,bangalore
02-10-2015 06:00,12.75,77.75,6.29E-05,0,1,bangalore
02-10-2015 12:00,13,77.5,0.000560761,0,1,bangalore
02-10-2015 12:00,13,77.75,3.29E-05,0,1,bangalore
02-10-2015 12:00,12.75,77.5,4.20E-05,0,1,bangalore
02-10-2015 12:00,12.75,77.75,7.01E-05,0,1,bangalore
02-10-2015 18:00,13,77.5,9.54E-07,0,1,bangalore
02-10-2015 18:00,13,77.75,1.91E-06,0,1,bangalore
02-10-2015 18:00,12.75,77.5,0,0,1,bangalore
02-10-2015 18:00,12.75,77.75,0,0,1,bangalore
03-10-2015 00:00,13,77.5,0,0,1,bangalore
03-10-2015 00:00,13,77.75,0,0,1,bangalore
03-10-2015 00:00,12.75,77.5,0,0,1,bangalore
03-10-2015 00:00,12.75,77.75,0,0,1,bangalore
03-10-2015 06:00,13,77.5,1.24E-05,0,1,bangalore
03-10-2015 06:00,13,77.75,7.63E-06,0,1,bangalore
03-10-2015 06:00,12.75,77.5,1.05E-05,0,1,bangalore
03-10-2015 06:00,12.75,77.75,2.86E-06,0,1,bangalore
03-10-2015 12:00,13,77.5,2.86E-06,0,1,bangalore
03-10-2015 12:00,13,77.75,2.86E-06,0,1,bangalore
03-10-2015 12:00,12.75,77.5,0,0,1,bangalore
03-10-2015 12:00,12.75,77.75,0,0,1,bangalore
03-10-2015 18:00,13,77.5,0,0,1,bangalore
03-10-2015 18:00,13,77.75,3.34E-06,0,1,bangalore
03-10-2015 18:00,12.75,77.5,0,0,1,bangalore
03-10-2015 18:00,12.75,77.75,0,0,1,bangalore
04-10-2015 00:00,13,77.5,1.14E-05,0,1,bangalore
04-10-2015 00:00,13,77.75,5.72E-06,0,1,bangalore
04-10-2015 00:00,12.75,77.5,9.54E-06,0,1,bangalore
04-10-2015 00:00,12.75,77.75,2.86E-06,0,1,bangalore
04-10-2015 06:00,13,77.5,5.20E-05,0,1,bangalore
04-10-2015 06:00,13,77.75,6.48E-05,0,1,bangalore
04-10-2015 06:00,12.75,77.5,0.000152111,0,1,bangalore
04-10-2015 06:00,12.75,77.75,0.000151634,0,1,bangalore
04-10-2015 12:00,13,77.5,0.002274036,0,1,bangalore
04-10-2015 12:00,13,77.75,0.001137734,0,1,bangalore
04-10-2015 12:00,12.75,77.5,0.000344276,0,1,bangalore
04-10-2015 12:00,12.75,77.75,0.000217915,0,1,bangalore
04-10-2015 18:00,13,77.5,0.000882626,0,1,bangalore
04-10-2015 18:00,13,77.75,0.000648975,0,1,bangalore
04-10-2015 18:00,12.75,77.5,0.001060486,0,1,bangalore
04-10-2015 18:00,12.75,77.75,0.000727654,0,1,bangalore
05-10-2015 00:00,13,77.5,0.000462055,0,1,bangalore
05-10-2015 00:00,13,77.75,0.000230789,0,1,bangalore
05-10-2015 00:00,12.75,77.5,0.000526905,0,1,bangalore
05-10-2015 00:00,12.75,77.75,0.000260353,0,1,bangalore
05-10-2015 06:00,13,77.5,4.20E-05,0,1,bangalore
05-10-2015 06:00,13,77.75,1.48E-05,0,1,bangalore
05-10-2015 06:00,12.75,77.5,0.000209808,0,1,bangalore
05-10-2015 06:00,12.75,77.75,0.00019455,0,1,bangalore
05-10-2015 12:00,13,77.5,0.001778126,0,1,bangalore
05-10-2015 12:00,13,77.75,0.00183773,0,1,bangalore
05-10-2015 12:00,12.75,77.5,0.000766277,0,1,bangalore
05-10-2015 12:00,12.75,77.75,0.000700951,0,1,bangalore
05-10-2015 18:00,13,77.5,0.000171661,0,1,bangalore
05-10-2015 18:00,13,77.75,0.000386238,0,1,bangalore
05-10-2015 18:00,12.75,77.5,0.000187397,0,1,bangalore
05-10-2015 18:00,12.75,77.75,0.000344276,0,1,bangalore
06-10-2015 00:00,13,77.5,0.000234127,0,1,bangalore
06-10-2015 00:00,13,77.75,0.00018549,0,1,bangalore
06-10-2015 00:00,12.75,77.5,0.000344276,0,1,bangalore
06-10-2015 00:00,12.75,77.75,0.000243187,0,1,bangalore
06-10-2015 06:00,13,77.5,2.62E-05,0,1,bangalore
06-10-2015 06:00,13,77.75,2.38E-05,0,1,bangalore
06-10-2015 06:00,12.75,77.5,7.63E-06,0,1,bangalore
06-10-2015 06:00,12.75,77.75,3.81E-06,0,1,bangalore
06-10-2015 12:00,13,77.5,4.67E-05,0,1,bangalore
06-10-2015 12:00,13,77.75,9.54E-07,0,1,bangalore
06-10-2015 12:00,12.75,77.5,9.87E-05,0,1,bangalore
06-10-2015 12:00,12.75,77.75,1.67E-05,0,1,bangalore
06-10-2015 18:00,13,77.5,4.29E-06,0,1,bangalore
06-10-2015 18:00,13,77.75,1.05E-05,0,1,bangalore
06-10-2015 18:00,12.75,77.5,4.77E-07,0,1,bangalore
06-10-2015 18:00,12.75,77.75,7.63E-06,0,1,bangalore
07-10-2015 00:00,13,77.5,2.86E-06,0,1,bangalore
07-10-2015 00:00,13,77.75,0,0,1,bangalore
07-10-2015 00:00,12.75,77.5,1.43E-06,0,1,bangalore
07-10-2015 00:00,12.75,77.75,4.77E-07,0,1,bangalore
07-10-2015 06:00,13,77.5,1.34E-05,0,1,bangalore
07-10-2015 06:00,13,77.75,3.15E-05,0,1,bangalore
07-10-2015 06:00,12.75,77.5,1.29E-05,0,1,bangalore
07-10-2015 06:00,12.75,77.75,3.05E-05,0,1,bangalore
07-10-2015 12:00,13,77.5,2.29E-05,0,1,bangalore
07-10-2015 12:00,13,77.75,0.000773907,0,1,bangalore
07-10-2015 12:00,12.75,77.5,0.000254631,0,1,bangalore
07-10-2015 12:00,12.75,77.75,0.001633644,0,1,bangalore
07-10-2015 18:00,13,77.5,0,0,1,bangalore
07-10-2015 18:00,13,77.75,1.14E-05,0,1,bangalore
07-10-2015 18:00,12.75,77.5,0,0,1,bangalore
07-10-2015 18:00,12.75,77.75,9.54E-06,0,1,bangalore
08-10-2015 00:00,13,77.5,0,0,1,bangalore
08-10-2015 00:00,13,77.75,0,0,1,bangalore
08-10-2015 00:00,12.75,77.5,0,0,1,bangalore
08-10-2015 00:00,12.75,77.75,0,0,1,bangalore
08-10-2015 06:00,13,77.5,1.91E-06,0,1,bangalore
08-10-2015 06:00,13,77.75,4.77E-07,0,1,bangalore
08-10-2015 06:00,12.75,77.5,1.96E-05,0,1,bangalore
08-10-2015 06:00,12.75,77.75,1.86E-05,0,1,bangalore
08-10-2015 12:00,13,77.5,0.000150204,0,1,bangalore
08-10-2015 12:00,13,77.75,0.000102997,0,1,bangalore
08-10-2015 12:00,12.75,77.5,9.35E-05,0,1,bangalore
08-10-2015 12:00,12.75,77.75,8.87E-05,0,1,bangalore
